bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv36_f0_n29,A,4530,0.433,48,3.883987867396191,8.086697549089427,-1.7634070062213134
mv_f0_lv48_f0_c20,A,4649,0.433,48,3.8838970674136424,8.79742172369766,-1.635075111662384
mv_f0_lv455_f1_c15,A,9149,0.433,48,3.8838679944137926,7.88344298117519,-1.8032101354475787
mv_f0_lv159_f0_n3,A,5744,0.433,48,3.8838085474565234,7.454961062264146,-1.5823778083948767
mv_f0_lv48_f0_c19,A,4647,0.433,48,3.8837336953972184,8.75609185515963,-1.6399287840177965
mv_f0_lv48_f0_n19,A,4646,0.433,48,3.88369372645838,8.75627373675421,-1.6398345691093237
mv_f0_lv455_f1_n15,A,9148,0.433,48,3.883563466191926,7.882518907329102,-1.8026719517379668
mv_f0_lv77_f0_n0,A,4886,0.433,48,3.883516480716541,7.569178255530539,-1.6612317659391742
mv_f0_lv31_f0_n0,A,4456,0.4156921938165305,48,3.883453934338141,8.396711404352832,-3.883453934338141
mv_f0_lv517_f0_n0,A,9788,0.433,48,3.8833379280887605,7.706299571915199,-1.5867118237528202
mv_f0_lv36_f0_c29,A,4531,0.433,48,3.883203030567175,8.086140904403928,-1.7626807272414393
mv_f0_lv321_busbar,A,3947,0.4156921938165305,48,3.883194381538722,7.861944949412495,-3.883194381538722
mv_f0_lv31_f0_n1,A,4458,0.4156921938165305,48,3.883125728497678,8.399256555890789,-3.883125728497678
mv_f0_lv443_f0_n0,A,8964,0.4156921938165305,48,3.8830643725966243,8.734699155550851,-3.8830643725966243
mv_f0_lv48_f0_c28,A,4665,0.433,48,3.882704163551787,9.083752408583722,-1.6383346353672508
mv_f0_lv571_f0_n2,A,10376,0.433,48,3.88259903679797,7.587543989654185,-1.7088581085039767
mv_f0_lv36_f0_c28,A,4529,0.433,48,3.8824793514646814,8.05413991761791,-1.7589282504117556
mv_f0_lv567_f0_c2,A,10357,0.4330127018922193,48,3.882332697540921,7.490249795602037,-1.5370127939442326
mv_f0_lv36_f0_n28,A,4528,0.433,48,3.8823130603233285,8.054612527371686,-1.7587850008477357
mv_f0_lv31_f0_c0,A,4457,0.4156921938165305,48,3.8822687718752404,8.396057876473419,-3.8822687718752404
mv_f0_lv584_f0_c14,A,10591,0.433,48,3.8822602253052225,7.842537744402461,-1.575572634811617
mv_f0_lv438_f0_c15,A,8693,0.433,48,3.8822485940249956,8.260916188050443,-1.6388918537880084
mv_f0_lv31_f0_c1,A,4459,0.4156921938165305,48,3.8820909436658853,8.409516066246338,-3.8820909436658853
mv_f0_lv584_f0_c16,A,10595,0.433,48,3.8820881130372684,7.848748037800557,-1.570900764779319
mv_f0_lv438_f0_n16,A,8694,0.433,48,3.8820785702882774,8.295598384803355,-1.6342126214346349
mv_f0_lv48_f0_n28,A,4664,0.433,48,3.8819598417765278,9.084471179960236,-1.6377515230294792
mv_f0_lv584_f0_c18,A,10599,0.433,48,3.8818866978650988,7.836918063747855,-1.5765352951651987
mv_f0_lv571_f0_n0,A,10372,0.433,48,3.881780471213147,7.595202659273058,-1.6954335354744163
mv_f0_lv196_f0_c0,A,5977,0.4330127018922193,48,3.8816356506094305,7.787942198155289,-1.7866807624473553
mv_f0_lv571_f1_c10,A,10473,0.433,48,3.881627846104126,7.780095231369607,-1.6634949525069427
mv_f0_lv248_f2_n1,A,6722,0.433,48,3.88159096347348,8.181230812725797,-1.9214792755037342
mv_f0_lv571_f0_n1,A,10374,0.433,48,3.8815292110400663,7.585314751231883,-1.7013692484216183
mv_f0_lv455_f1_n16,A,9150,0.433,48,3.8814894798642157,7.868046837076364,-1.8004095657683052
mv_f0_lv196_f0_c2,A,5981,0.4330127018922193,48,3.8814247380226834,7.786971324421366,-1.7681168402101708
mv_f0_lv48_f0_c18,A,4645,0.433,48,3.8813542856506493,8.712648941837488,-1.6425110837576025
mv_f0_lv48_f0_c17,A,4643,0.433,48,3.881303866932934,8.68509146403186,-1.649979826637847
mv_f0_lv584_f0_c22,A,10607,0.433,48,3.8812831583882406,7.835247593280148,-1.5797887271565394
mv_f0_lv48_f0_n18,A,4644,0.433,48,3.881254673311814,8.710745158466656,-1.6415583723169067
mv_f0_lv571_busbar,A,4197,0.433,48,3.881173462544479,7.603815782277322,-1.6898547655397227
mv_f0_lv36_f0_c27,A,4527,0.433,48,3.8811438711231383,8.02060319950496,-1.754583677675834
mv_f0_lv455_f1_c6,A,9131,0.433,48,3.881114699310322,7.780091904691341,-1.7865304996749956
mv_f0_lv571_f1_n10,A,10472,0.433,48,3.881012066292648,7.780981882314049,-1.6629174601780814
mv_f0_lv36_f0_c26,A,4525,0.433,48,3.8808921026311367,7.9922193027827335,-1.7508600503173763
mv_f0_lv443_busbar,A,4069,0.4156921938165305,48,3.8808050000609575,8.724855293031405,-3.8808050000609575
mv_f0_lv248_f2_n2,A,6724,0.433,48,3.8807856722172143,8.168619666795102,-1.9165949969166312
mv_f0_lv584_f0_n19,A,10600,0.433,48,3.88074051042222,7.834803427753194,-1.5772733807269301
mv_f0_lv455_f1_n6,A,9130,0.433,48,3.8805322620092055,7.782123757030908,-1.7859719411483532
mv_f0_lv36_f0_n27,A,4526,0.433,48,3.8805291106992805,8.021255562871543,-1.7539324132403813
mv_f0_lv584_f0_n18,A,10598,0.433,48,3.8804899458899045,7.838191016963876,-1.575507646192883
mv_f0_lv248_f2_c2,A,6725,0.433,48,3.880477365128803,8.169497854561953,-1.9164533790927096
mv_f0_lv196_f0_n1,A,5978,0.4330127018922193,48,3.8803717828298425,7.776657566097067,-1.7824003178310897
mv_f0_lv584_f0_c19,A,10601,0.433,48,3.880363695323456,7.837155218868387,-1.5771622354707215
mv_f0_lv107_busbar,C,3733,0.433,48,3.8802577950694315,7.980616035048669,-3.8802577950694315
mv_f0_lv584_f0_n17,A,10596,0.433,48,3.8801396478167405,7.84168519905068,-1.5736715191771138
mv_f0_lv584_f0_c17,A,10597,0.433,48,3.8801029911881777,7.8386388753798215,-1.5733271813162448
mv_f0_lv571_f0_c2,A,10377,0.433,48,3.879936829861965,7.563783426625821,-1.7106144540707795
mv_f0_lv196_f0_n0,A,5976,0.4330127018922193,48,3.8799074119332553,7.773505852345396,-1.7811516884581098
mv_f0_lv584_f0_c20,A,10603,0.433,48,3.8799005297954907,7.83492111428507,-1.5787710688661143
mv_f0_lv154_f0_c5,A,5635,0.433,48,3.8798366167117813,7.698422714347339,-1.690772762900061
mv_f0_lv584_f0_n16,A,10594,0.433,48,3.879819987105323,7.845473403927942,-1.5718950348517788
mv_f0_lv584_f0_n20,A,10602,0.433,48,3.879786366867151,7.832691868936225,-1.5782143324073339
mv_f0_lv63_f0_c0,A,4805,0.433,48,3.8795980617134496,7.718942954713332,-1.6660429405292982
mv_f0_lv196_f0_c4,A,5985,0.4330127018922193,48,3.8794857492537473,7.77329741855373,-1.7773550874564588
mv_f0_lv438_f0_n15,A,8692,0.433,48,3.8794465956475648,8.258462502445136,-1.6349415223811843
mv_f0_lv517_busbar,A,4143,0.433,48,3.879390132130369,7.6860319727112065,-1.5857249208445383
mv_f0_lv196_f0_n2,A,5980,0.4330127018922193,48,3.8792659707051294,7.768945698897149,-1.7750669818461056
mv_f0_lv248_f0_n2,A,6564,0.433,48,3.8792156941692526,8.35797785573005,-1.980947358982979
mv_f0_lv248_f2_n3,A,6726,0.433,48,3.8791292478638666,8.156868121811842,-1.911021714485673
mv_f0_lv455_f1_n17,A,9152,0.433,48,3.8791283135853365,7.850807331767447,-1.7978224418213589
mv_f0_lv154_f0_n5,A,5634,0.433,48,3.879110991848511,7.697363685954132,-1.689998729227782
mv_f0_lv36_f0_n26,A,4524,0.433,48,3.8790555141786505,7.985547420645819,-1.7493804220774896
mv_f0_lv455_f1_c13,A,9145,0.433,48,3.8790414337134305,7.886460314876474,-1.7972484142297211
mv_f0_lv248_f2_c3,A,6727,0.433,48,3.8789666135854666,8.158201439317509,-1.9110757136554677
mv_f0_lv196_busbar,A,3822,0.4330127018922193,48,3.8788955455240957,7.765779021662227,-1.7781499515227577
mv_f0_lv584_f0_c15,A,10593,0.433,48,3.8788587209034255,7.85651675844214,-1.5702398916388471
mv_f0_lv584_f0_n21,A,10604,0.433,48,3.8788288088882137,7.830426335900873,-1.5791210800976885
mv_f0_lv154_f0_c4,A,5633,0.433,48,3.878821002672179,7.673996745059525,-1.6832255827363618
mv_f0_lv571_f0_c3,A,10379,0.433,48,3.8788108446112495,7.59876291060749,-1.7116046710898922
mv_f0_lv567_f0_c0,A,10353,0.4330127018922193,48,3.878810790635214,7.471866319573938,-1.5336121707459263
mv_f0_lv48_f0_n17,A,4642,0.433,48,3.8788102241336606,8.665184977586758,-1.6432047414209627
mv_f0_lv560_f0_c0,A,10327,0.433,48,3.878807782269346,7.5189407227346265,-1.6004693516652295
mv_f0_lv584_f0_c21,A,10605,0.433,48,3.8787399718781743,7.830853742106291,-1.5807847947235754
mv_f0_lv621_busbar,A,4247,0.433,48,3.878678556282537,7.4537363275999855,-1.6059498655902786
mv_f0_lv621_f0_n0,A,10858,0.433,48,3.878678556282536,7.453736327599958,-1.6059498655902669
mv_f0_lv621_f0_c0,A,10859,0.433,48,3.8786785562825323,7.453736327599994,-1.605949865590268
mv_f0_lv331_f0_n0,A,7538,0.433,48,3.878672531321314,7.45361115793343,-1.6058167867396456
mv_f0_lv331_busbar,A,3957,0.433,48,3.8786725313213117,7.453611157933432,-1.605816786739639
mv_f0_lv331_f0_c0,A,7539,0.433,48,3.878672531321309,7.453611157933432,-1.6058167867396385
mv_f0_lv48_f0_n29,A,4666,0.433,48,3.8786523328237563,9.110512975728865,-1.6381889630957718
mv_f0_lv584_f0_n15,A,10592,0.433,48,3.8786294662810015,7.8480065733356215,-1.5704983513951511
mv_f0_lv48_f0_c29,A,4667,0.433,48,3.878372182873933,9.111687006756195,-1.638229301426156
mv_f0_lv571_f0_c1,A,10375,0.433,48,3.8781176410503204,7.553636713752266,-1.697302908890779
mv_f0_lv567_f0_n2,A,10356,0.4330127018922193,48,3.878061744689093,7.472657282807207,-1.5330122148369119
mv_f0_lv571_f1_c11,A,10475,0.433,48,3.877956109861103,7.783955764557661,-1.6572784436056625
mv_f0_lv159_f0_n2,A,5742,0.433,48,3.8779274384986806,7.443621484818418,-1.5811992766010097
mv_f0_lv584_f0_n22,A,10606,0.433,48,3.87792014454434,7.828200198086974,-1.5799487806104324
mv_f0_lv560_f0_n0,A,10326,0.433,48,3.8779037953082884,7.511059549225059,-1.6001230547836751
mv_f0_lv560_busbar,A,4186,0.433,48,3.877616940899324,7.508559592020279,-1.6000131200864207
mv_f0_lv36_f0_c25,A,4523,0.433,48,3.8774894016971913,7.995768453306465,-1.7464452418394931
mv_f0_lv196_f0_n3,A,5982,0.4330127018922193,48,3.8774742506055553,7.755509802722267,-1.769935033736461
mv_f0_lv598_busbar,A,4224,0.4330127018922193,48,3.877456533363182,10.415986548986046,-1.9441720046450583
mv_f0_lv598_f0_c0,A,10735,0.4330127018922193,48,3.8774315802409576,10.475012265387615,-1.9448026476794436
mv_f0_lv584_f0_n14,A,10590,0.433,48,3.8773495692309283,7.847277762989575,-1.5691996114061408
mv_f0_lv77_busbar,A,3703,0.433,48,3.87730105810252,7.563472666874363,-1.6695876007090187
mv_f0_lv571_f1_n11,A,10474,0.433,48,3.8772964406293497,7.783891472510923,-1.6564670098286058
mv_f0_lv196_f0_n4,A,5984,0.4330127018922193,48,3.877159619830053,7.7530931556210625,-1.7689080966094775
