bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv399_f0_n4,A,8318,0.4156921938165305,39,15.488557427130477,23.729168534301593,-15.488557427130477
mv_f0_lv399_f0_c3,A,8317,0.4156921938165305,39,15.48548146054039,23.697509295808878,-15.48548146054039
mv_f0_lv399_f0_n3,A,8316,0.4156921938165305,39,15.483156319870819,23.71095712912373,-15.483156319870819
mv_f0_lv399_f0_c2,A,8315,0.4156921938165305,39,15.479448491445623,23.67856156539433,-15.479448491445623
mv_f0_lv399_f0_n2,A,8314,0.4156921938165305,39,15.477021237881564,23.697023164068906,-15.477021237881564
mv_f0_lv399_f0_n1,A,8312,0.4156921938165305,39,15.470120861282059,23.688954414360882,-15.470120861282059
mv_f0_lv399_f0_c0,A,8311,0.4156921938165305,39,15.45867063716451,23.663181036183264,-15.45867063716451
mv_f0_lv399_f0_n0,A,8310,0.4156921938165305,39,15.453752945416218,23.655259575328344,-15.453752945416218
mv_f0_lv399_busbar,A,4025,0.4156921938165305,39,15.43585052089446,23.61912507227973,-15.43585052089446
mv_f0_lv497_f0_c0,A,9643,0.4156921938165305,39,15.399860281065454,24.54936174656045,-15.399860281065454
mv_f0_lv497_f0_n0,A,9642,0.4156921938165305,39,15.37443882630329,24.49288988758145,-15.37443882630329
mv_f0_lv497_f0_n1,A,9644,0.4156921938165305,39,15.372037175696951,24.48956781846835,-15.372037175696951
mv_f0_lv497_busbar,A,4123,0.4156921938165305,39,15.368780853005601,24.47832323097297,-15.368780853005601
mv_f0_lv497_f0_c1,A,9645,0.4156921938165305,39,15.364458570810147,24.47908244556276,-15.364458570810147
mv_f0_lv536_f0_c0,A,10139,0.4156921938165305,39,15.260893893242907,22.293570179951534,-15.260893893242907
mv_f0_lv536_f0_n0,A,10138,0.4156921938165305,39,15.239329498961155,22.280585743709235,-15.239329498961155
mv_f0_lv536_busbar,A,4162,0.4156921938165305,39,15.232496118832882,22.276473935629653,-15.232496118832882
mv_f0_lv568_f0_c0,A,10359,0.4156921938165305,39,15.16898226204165,28.901968322673415,-15.16898226204165
mv_f0_lv568_f0_n0,A,10358,0.4156921938165305,39,15.155375235016644,28.842388165757466,-15.155375235016644
mv_f0_lv568_f0_n1,A,10360,0.4156921938165305,39,15.154775436594118,28.878184742464377,-15.154775436594118
mv_f0_lv568_f0_c1,A,10361,0.4156921938165305,39,15.152882014577912,28.991231389935773,-15.152882014577912
mv_f0_lv568_busbar,A,4194,0.4156921938165305,39,15.151662427570063,28.78775420006353,-15.151662427570063
mv_f0_lv379_f0_c1,A,8047,0.4156921938165305,39,14.993718901111778,24.666740428782145,-14.993718901111778
mv_f0_lv337_f0_c0,A,7609,0.4156921938165305,39,14.986785464744726,25.671424679641802,-14.986785464744726
mv_f0_lv379_f0_c0,A,8045,0.4156921938165305,39,14.977773326008915,24.646849047773134,-14.977773326008915
mv_f0_lv379_f0_n1,A,8046,0.4156921938165305,39,14.977691407405509,24.624373602925246,-14.977691407405509
mv_f0_lv337_f0_n0,A,7608,0.4156921938165305,39,14.97715228615565,25.581789525248684,-14.97715228615565
mv_f0_lv337_busbar,A,3963,0.4156921938165305,39,14.974098216423446,25.553410668359252,-14.974098216423446
mv_f0_lv379_f0_n0,A,8044,0.4156921938165305,39,14.972610004635202,24.61095101547702,-14.972610004635202
mv_f0_lv379_busbar,A,4005,0.4156921938165305,39,14.965892927183695,24.58615337812439,-14.965892927183695
mv_f0_lv413_f0_c0,A,8503,0.4156921938165305,39,14.95331673758582,23.362154099264387,-14.95331673758582
mv_f0_lv413_f0_n0,A,8502,0.4156921938165305,39,14.93593068544421,23.303595738166354,-14.93593068544421
mv_f0_lv413_busbar,A,4039,0.4156921938165305,39,14.930422583863432,23.28504874831776,-14.930422583863432
mv_f0_lv367_f0_c2,A,7775,0.4156921938165305,39,14.89391580399173,23.28431960043445,-14.89391580399173
mv_f0_lv662_f0_c1,A,11343,0.4156921938165305,39,14.879434631262171,24.981341603509453,-14.879434631262171
mv_f0_lv367_f0_c1,A,7773,0.4156921938165305,39,14.878767691127692,23.25477726482257,-14.878767691127692
mv_f0_lv662_f0_c2,A,11345,0.4156921938165305,39,14.874226459346378,24.954397062802098,-14.874226459346378
mv_f0_lv367_f0_n2,A,7774,0.4156921938165305,39,14.871164158478479,23.245170556064483,-14.871164158478479
mv_f0_lv367_f0_n1,A,7772,0.4156921938165305,39,14.863943987271435,23.232784308020644,-14.863943987271435
mv_f0_lv662_f0_n2,A,11344,0.4156921938165305,39,14.860396245614997,24.9271468437461,-14.860396245614997
mv_f0_lv367_f0_c0,A,7771,0.4156921938165305,39,14.859912007508669,23.259615199098878,-14.859912007508669
