bus_name,pp_bus_idx,N,MAPE_%,Max_%,MeanSigned_%,MAE_pu,MaxAbsDiff_pu
mv_f0_lv22_f0_n0,4894,48,10.988993169975714,16.608941930110777,-10.988993169975714,0.11573054930041078,0.1774789332672948
mv_f0_lv332_f0_n1,9206,48,10.987777061260635,16.16674999830303,-10.987777061260635,0.11339666704763503,0.16903352528214244
mv_f0_lv393_f0_n1,10074,48,10.987566327856134,16.498528129523816,-10.987566327856134,0.11610227724021606,0.17683364414914615
mv_f0_lv393_f0_n2,10076,48,10.985091009350775,16.494228343438163,-10.985091009350775,0.11607085315028366,0.17677484558453171
mv_f0_lv640_busbar,4474,48,10.984841060924438,16.671504205124663,-10.984841060924438,0.11695024238846095,0.17976180942423847
mv_f0_lv302_busbar,4136,48,10.984792148045353,16.03432447808403,-10.984792148045353,0.11402816682940642,0.16825017733192293
mv_f0_lv640_f0_n0,13354,48,10.984095901965183,16.66687491908732,-10.984095901965183,0.11693970661851939,0.17969561573292758
mv_f0_lv22_f0_n1,4896,48,10.981564142530845,16.59890875708302,-10.981564142530845,0.11563683906069368,0.17734278902376643
mv_f0_lv640_f0_c0,13355,48,10.981257603571239,16.65063856986493,-10.981257603571239,0.11690128240678484,0.17946930485111978
mv_f0_lv555_f0_c1,12279,48,10.980110572871295,16.440431084722857,-10.980110572871295,0.11383097949493393,0.17272319738023556
mv_f0_lv332_f0_c0,9205,48,10.979759367492113,16.19758356231685,-10.979759367492113,0.11330448706278422,0.16943537139490727
mv_f0_lv635_f0_c0,13327,48,10.979244269052677,16.67931971278291,-10.979244269052677,0.11605835827975126,0.1788133005326752
mv_f0_lv22_f0_n2,4898,48,10.978475189389863,16.595068799874785,-10.978475189389863,0.11559724516318394,0.17728979825460078
mv_f0_lv559_f0_n0,12370,48,10.97763719686845,16.716527185888374,-10.97763719686845,0.11600456598267812,0.1795524949594408
mv_f0_lv302_f0_n0,8546,48,10.977491797990588,16.019264591540065,-10.977491797990588,0.1139390513036303,0.1680574503914225
mv_f0_lv22_f0_c2,4899,48,10.977396283206417,16.59243018989276,-10.977396283206417,0.115581009714394,0.1772543104716503
mv_f0_lv332_f0_n2,9208,48,10.977177146219915,16.138408357007492,-10.977177146219915,0.11326478751836755,0.1686671028774661
mv_f0_lv393_f0_c2,10077,48,10.976764649610212,16.479714083754764,-10.976764649610212,0.11596628931525703,0.17657925659481255
mv_f0_lv22_f0_n3,4900,48,10.975543246368796,16.592010810526183,-10.975543246368796,0.11556083864444411,0.17724748200932094
mv_f0_lv302_f0_c0,8547,48,10.974774310524177,16.016677572050618,-10.974774310524177,0.11390620752144975,0.168023385140453
mv_f0_lv358_f0_c0,9545,48,10.974577857404514,17.080140556327574,-10.974577857404514,0.11578986705959597,0.1835191297612241
mv_f0_lv616_busbar,4450,48,10.971194112349751,17.059743507862787,-10.971194112349751,0.1138685516493841,0.17874490593195214
mv_f0_lv302_f0_n1,8548,48,10.97099015889817,16.00495949172935,-10.97099015889817,0.11385971820499996,0.16787490097990154
mv_f0_lv332_f0_n3,9210,48,10.970199295017272,16.1228268913959,-10.970199295017272,0.11317968549210311,0.16846739284480283
mv_f0_lv559_f0_n1,12372,48,10.969179112032398,16.708655877822366,-10.969179112032398,0.1158995620825058,0.17944335233986408
mv_f0_lv302_f0_n2,8550,48,10.968975350742491,15.995757691529718,-10.968975350742491,0.1138352858618847,0.1677596917966261
mv_f0_lv332_f0_n4,9212,48,10.968203052447125,16.112705486434674,-10.968203052447125,0.11315531939362829,0.16834047213563097
mv_f0_lv39_busbar,3873,48,10.967639691776393,16.72884200123042,-10.967639691776393,0.11373726086822866,0.17524527251151023
mv_f0_lv22_f0_c1,4897,48,10.967008141173077,16.57837495710198,-10.967008141173077,0.11545714792874491,0.17707000052005428
mv_f0_lv22_f0_c3,4901,48,10.96565662621803,16.58153818095446,-10.96565662621803,0.11543929751114296,0.17710521923920441
mv_f0_lv393_f0_c1,10075,48,10.965610727298623,16.443554001928387,-10.965610727298623,0.11582768789332198,0.1761245996831623
mv_f0_lv332_f0_c2,9209,48,10.964405148657187,16.096021901006793,-10.964405148657187,0.11310369068340798,0.1681197628647072
mv_f0_lv332_f0_c1,9207,48,10.96432715315069,16.15000586743074,-10.96432715315069,0.11311805484861037,0.16881192384221722
mv_f0_lv559_f0_c0,12371,48,10.964254309046423,16.712684906449336,-10.964254309046423,0.11583905303855484,0.17950066853108038
mv_f0_lv559_f0_n2,12374,48,10.963515160663157,16.702512161440048,-10.963515160663157,0.1158290323496723,0.17935913589678676
mv_f0_lv616_f0_n0,13234,48,10.962574703915223,17.04777912556061,-10.962574703915223,0.11376456890198938,0.1785749490963433
mv_f0_lv302_f0_c2,8551,48,10.96246913775866,15.96665287451536,-10.96246913775866,0.1137566740348865,0.1673956387078841
mv_f0_lv332_f0_c4,9213,48,10.96165498414014,16.080549615799807,-10.96165498414014,0.11307590320406503,0.16793794962424635
mv_f0_lv22_f0_c0,4895,48,10.961212700624666,16.575354644629527,-10.961212700624666,0.11539128570308653,0.17703416117542736
mv_f0_lv490_f0_c20,11405,48,10.960837717345933,15.384955594474881,-10.960837717345933,0.11491630551262828,0.16074113786891353
mv_f0_lv490_f0_c19,11403,48,10.96056416488308,15.387382162640794,-10.96056416488308,0.11492857262414317,0.16080231661039035
mv_f0_lv490_f0_c15,11395,48,10.960414035513969,15.390601420938639,-10.960414035513969,0.11502132734720445,0.16102798550233965
mv_f0_lv490_f0_c17,11399,48,10.960149522682814,15.39308589419774,-10.960149522682814,0.11495593122681003,0.16092638656384817
mv_f0_lv39_f0_n0,5002,48,10.959808603641756,16.716394044570443,-10.959808603641756,0.11364151828061742,0.17507439701108474
mv_f0_lv490_f0_n19,11402,48,10.959804479619086,15.3862676803541,-10.959804479619086,0.11492571790097268,0.16079888914833684
mv_f0_lv490_f0_n20,11404,48,10.959785381462934,15.383909705431813,-10.959785381462934,0.11490966553552373,0.16074040923068422
mv_f0_lv559_f0_c1,12373,48,10.959760177346277,16.702519467672218,-10.959760177346277,0.11578451573417259,0.1793574291762191
mv_f0_lv559_f0_n3,12376,48,10.959534780230962,16.69690687164628,-10.959534780230962,0.1157796774523584,0.1792822864524971
