phase,dss_name,pp_index,n,mae,rmse,max_ae,mbe
a,mv_f0_l1354,1354,0,,,,
a,mv_f0_l1355,1355,0,,,,
a,mv_f0_l1356,1356,0,,,,
a,mv_f0_l1357,1357,0,,,,
a,mv_f0_l1358,1358,0,,,,
a,mv_f0_l1359,1359,0,,,,
a,mv_f0_l136,136,0,,,,
a,mv_f0_l1360,1360,0,,,,
a,mv_f0_l1361,1361,0,,,,
a,mv_f0_l1362,1362,0,,,,
a,mv_f0_l1363,1363,0,,,,
a,mv_f0_l1364,1364,0,,,,
a,mv_f0_l1365,1365,0,,,,
a,mv_f0_l1366,1366,0,,,,
a,mv_f0_l1367,1367,0,,,,
a,mv_f0_l1368,1368,0,,,,
a,mv_f0_l1369,1369,0,,,,
a,mv_f0_l137,137,0,,,,
a,mv_f0_l1370,1370,0,,,,
a,mv_f0_l1371,1371,48,0.28477930684271696,0.30816812371403574,0.6034004664956196,-0.28477930684271696
a,mv_f0_l1372,1372,0,,,,
a,mv_f0_l1373,1373,0,,,,
a,mv_f0_l1374,1374,0,,,,
a,mv_f0_l1375,1375,0,,,,
a,mv_f0_l1376,1376,48,0.2891472948295752,0.312074215493971,0.6065308108409884,-0.2891472948295752
a,mv_f0_l1377,1377,0,,,,
a,mv_f0_l1378,1378,0,,,,
a,mv_f0_l1379,1379,0,,,,
a,mv_f0_l138,138,0,,,,
a,mv_f0_l1380,1380,0,,,,
a,mv_f0_l1381,1381,0,,,,
a,mv_f0_l1382,1382,0,,,,
a,mv_f0_l1383,1383,48,0.2849848193734594,0.30827894734709477,0.6026913071049815,-0.2849848193734594
a,mv_f0_l1384,1384,48,0.2882591924451697,0.311279848120381,0.6059130548172202,-0.2882591924451697
a,mv_f0_l1385,1385,0,,,,
a,mv_f0_l1386,1386,0,,,,
a,mv_f0_l1387,1387,0,,,,
a,mv_f0_l1388,1388,0,,,,
a,mv_f0_l1389,1389,0,,,,
a,mv_f0_l139,139,0,,,,
a,mv_f0_l1390,1390,0,,,,
a,mv_f0_l1391,1391,0,,,,
a,mv_f0_l1392,1392,0,,,,
a,mv_f0_l1393,1393,0,,,,
a,mv_f0_l1394,1394,0,,,,
a,mv_f0_l1395,1395,0,,,,
a,mv_f0_l1396,1396,0,,,,
a,mv_f0_l1397,1397,0,,,,
a,mv_f0_l1398,1398,0,,,,
a,mv_f0_l1399,1399,0,,,,
a,mv_f0_l14,14,48,0.04392420387166018,0.04880105424429236,0.10685125016840724,0.04392420387166018
a,mv_f0_l140,140,0,,,,
a,mv_f0_l1400,1400,0,,,,
a,mv_f0_l1401,1401,0,,,,
a,mv_f0_l1402,1402,0,,,,
a,mv_f0_l1403,1403,0,,,,
a,mv_f0_l1404,1404,0,,,,
a,mv_f0_l1405,1405,0,,,,
a,mv_f0_l1406,1406,0,,,,
a,mv_f0_l1407,1407,0,,,,
a,mv_f0_l1408,1408,0,,,,
a,mv_f0_l1409,1409,0,,,,
a,mv_f0_l141,141,0,,,,
a,mv_f0_l1410,1410,48,30.797183240603516,32.346072944976044,47.63658991716178,-30.797183240603516
a,mv_f0_l1411,1411,0,,,,
a,mv_f0_l1412,1412,0,,,,
a,mv_f0_l1413,1413,0,,,,
a,mv_f0_l1414,1414,0,,,,
a,mv_f0_l1415,1415,0,,,,
a,mv_f0_l1416,1416,0,,,,
a,mv_f0_l1417,1417,0,,,,
a,mv_f0_l1418,1418,0,,,,
a,mv_f0_l1419,1419,48,30.799413799616868,32.34771235931953,47.63663828907449,-30.799413799616868
a,mv_f0_l142,142,0,,,,
a,mv_f0_l1420,1420,0,,,,
a,mv_f0_l1421,1421,0,,,,
a,mv_f0_l1422,1422,48,0.32884940767544635,0.3526202586346669,0.664930159674693,-0.32884940767544635
a,mv_f0_l1423,1423,48,7.3245206245593435,7.711414622299271,11.381531561533558,-7.3245206245593435
a,mv_f0_l1424,1424,0,,,,
a,mv_f0_l1425,1425,0,,,,
a,mv_f0_l1426,1426,0,,,,
a,mv_f0_l1427,1427,48,30.801668205524873,32.34814990410041,47.63121565115205,-30.801668205524873
a,mv_f0_l1428,1428,0,,,,
a,mv_f0_l1429,1429,0,,,,
a,mv_f0_l143,143,0,,,,
a,mv_f0_l1430,1430,0,,,,
a,mv_f0_l1431,1431,48,30.80868098153915,32.34905869683171,47.612268842988435,-30.80868098153915
a,mv_f0_l1432,1432,0,,,,
a,mv_f0_l1433,1433,0,,,,
a,mv_f0_l1434,1434,0,,,,
a,mv_f0_l1435,1435,0,,,,
a,mv_f0_l1436,1436,0,,,,
a,mv_f0_l1437,1437,0,,,,
a,mv_f0_l1438,1438,0,,,,
a,mv_f0_l1439,1439,0,,,,
a,mv_f0_l144,144,0,,,,
a,mv_f0_l1440,1440,0,,,,
a,mv_f0_l1441,1441,0,,,,
a,mv_f0_l1442,1442,0,,,,
a,mv_f0_l1443,1443,0,,,,
a,mv_f0_l1444,1444,48,0.3446720741504836,0.3673057396802729,0.6801773897405514,-0.3446720741504836
a,mv_f0_l1445,1445,0,,,,
a,mv_f0_l1446,1446,0,,,,
a,mv_f0_l1447,1447,0,,,,
a,mv_f0_l1448,1448,0,,,,
a,mv_f0_l1449,1449,0,,,,
a,mv_f0_l145,145,0,,,,
a,mv_f0_l1450,1450,0,,,,
a,mv_f0_l1451,1451,0,,,,
a,mv_f0_l1452,1452,48,0.34162041854204794,0.36445047909447975,0.6770695826245419,-0.34162041854204794
a,mv_f0_l1453,1453,48,0.33993863212182135,0.3630080190655986,0.6767737221974333,-0.33993863212182135
a,mv_f0_l1454,1454,0,,,,
a,mv_f0_l1455,1455,0,,,,
a,mv_f0_l1456,1456,0,,,,
a,mv_f0_l1457,1457,0,,,,
a,mv_f0_l1458,1458,0,,,,
a,mv_f0_l1459,1459,0,,,,
a,mv_f0_l146,146,0,,,,
a,mv_f0_l1460,1460,0,,,,
a,mv_f0_l1461,1461,0,,,,
a,mv_f0_l1462,1462,0,,,,
a,mv_f0_l1463,1463,0,,,,
a,mv_f0_l1464,1464,0,,,,
a,mv_f0_l1465,1465,0,,,,
a,mv_f0_l1466,1466,0,,,,
a,mv_f0_l1467,1467,0,,,,
a,mv_f0_l1468,1468,0,,,,
a,mv_f0_l1469,1469,0,,,,
a,mv_f0_l147,147,0,,,,
a,mv_f0_l1470,1470,0,,,,
a,mv_f0_l1471,1471,0,,,,
a,mv_f0_l1472,1472,0,,,,
a,mv_f0_l1473,1473,0,,,,
a,mv_f0_l1474,1474,0,,,,
a,mv_f0_l1475,1475,0,,,,
a,mv_f0_l1476,1476,0,,,,
a,mv_f0_l1477,1477,0,,,,
a,mv_f0_l1478,1478,0,,,,
a,mv_f0_l1479,1479,0,,,,
a,mv_f0_l148,148,0,,,,
a,mv_f0_l1480,1480,0,,,,
a,mv_f0_l1481,1481,0,,,,
a,mv_f0_l1482,1482,0,,,,
a,mv_f0_l1483,1483,0,,,,
a,mv_f0_l1484,1484,0,,,,
a,mv_f0_l1485,1485,0,,,,
a,mv_f0_l1486,1486,0,,,,
a,mv_f0_l1487,1487,0,,,,
a,mv_f0_l1488,1488,0,,,,
a,mv_f0_l1489,1489,0,,,,
a,mv_f0_l149,149,0,,,,
a,mv_f0_l1490,1490,0,,,,
a,mv_f0_l1491,1491,0,,,,
a,mv_f0_l1492,1492,0,,,,
a,mv_f0_l1493,1493,0,,,,
a,mv_f0_l1494,1494,0,,,,
a,mv_f0_l1495,1495,0,,,,
a,mv_f0_l1496,1496,0,,,,
a,mv_f0_l1497,1497,0,,,,
a,mv_f0_l1498,1498,0,,,,
a,mv_f0_l1499,1499,0,,,,
a,mv_f0_l15,15,0,,,,
a,mv_f0_l150,150,0,,,,
a,mv_f0_l1500,1500,0,,,,
a,mv_f0_l1501,1501,0,,,,
a,mv_f0_l1502,1502,0,,,,
a,mv_f0_l1503,1503,0,,,,
a,mv_f0_l1504,1504,0,,,,
a,mv_f0_l1505,1505,0,,,,
a,mv_f0_l1506,1506,0,,,,
a,mv_f0_l1507,1507,48,0.28302247435840494,0.3045830393339791,0.5643970991716563,-0.28302247435840494
a,mv_f0_l1508,1508,0,,,,
a,mv_f0_l1509,1509,0,,,,
a,mv_f0_l151,151,0,,,,
a,mv_f0_l1510,1510,0,,,,
a,mv_f0_l1511,1511,0,,,,
a,mv_f0_l1512,1512,48,0.27281834710512065,0.29544015529744294,0.556481367143693,-0.27281834710512065
a,mv_f0_l1513,1513,0,,,,
a,mv_f0_l1514,1514,0,,,,
a,mv_f0_l1515,1515,0,,,,
a,mv_f0_l1516,1516,0,,,,
a,mv_f0_l1517,1517,48,0.28108924010312447,0.30281851920971653,0.5626156097605532,-0.28108924010312447
a,mv_f0_l1518,1518,0,,,,
a,mv_f0_l1519,1519,48,0.27653797348670023,0.29863857623735235,0.5581167525572877,-0.27653797348670023
a,mv_f0_l152,152,0,,,,
a,mv_f0_l1520,1520,0,,,,
a,mv_f0_l1521,1521,48,0.2739700153987772,0.2963934130217393,0.5565028735924589,-0.2739700153987772
a,mv_f0_l1522,1522,0,,,,
a,mv_f0_l1523,1523,0,,,,
a,mv_f0_l1524,1524,0,,,,
a,mv_f0_l1525,1525,0,,,,
a,mv_f0_l1526,1526,0,,,,
a,mv_f0_l1527,1527,0,,,,
a,mv_f0_l1528,1528,0,,,,
a,mv_f0_l1529,1529,0,,,,
a,mv_f0_l153,153,0,,,,
a,mv_f0_l1530,1530,0,,,,
a,mv_f0_l1531,1531,48,0.32019336524056036,0.34579999044771015,0.667627787294899,-0.32019336524056036
a,mv_f0_l1532,1532,0,,,,
a,mv_f0_l1533,1533,0,,,,
a,mv_f0_l1534,1534,0,,,,
a,mv_f0_l1535,1535,0,,,,
a,mv_f0_l1536,1536,0,,,,
a,mv_f0_l1537,1537,0,,,,
a,mv_f0_l1538,1538,0,,,,
a,mv_f0_l1539,1539,48,0.3211698632536356,0.34660252637320915,0.6677574600773166,-0.3211698632536356
a,mv_f0_l154,154,0,,,,
a,mv_f0_l1540,1540,0,,,,
a,mv_f0_l1541,1541,0,,,,
a,mv_f0_l1542,1542,0,,,,
a,mv_f0_l1543,1543,0,,,,
